,unique_ID,experiment,channel_width,last_valid_cell_time,first_valid_cell_time,position,track,cell_id,parent,cycle,start_time,start_length,end_time,end_length,cycle_duration,total_growth,avg_elong_rate
7938,20241028__XY09_crop1__Track_11,20241028,1.6,1080,795,XY09_crop1,Track_11,15,1,0,795,1.7344162464141846,1080,2.6129674911499023,285,0.8785512447357178,0.003082635946441115
7939,20241028__XY09_crop1__Track_11,20241028,1.6,1080,845,XY09_crop1,Track_11,16,7,0,845,1.6899999380111694,1080,1.9843637943267822,235,0.2943638563156128,0.0012526121545345225
7940,20241028__XY09_crop1__Track_11,20241028,1.6,1080,890,XY09_crop1,Track_11,17,8,0,890,1.5216108560562134,1080,1.581518292427063,190,0.05990743637084961,0.00031530229668868214
7941,20241028__XY09_crop1__Track_11,20241028,1.6,1080,930,XY09_crop1,Track_11,18,2,0,930,1.7441328763961792,1080,2.096186876296997,150,0.35205399990081787,0.0023470266660054525
7942,20241028__XY09_crop1__Track_11,20241028,1.6,1080,980,XY09_crop1,Track_11,19,12,0,980,2.757716417312622,1080,3.260383367538452,100,0.5026669502258301,0.005026669502258301
7943,20241028__XY09_crop3__Track_8,20241028,1.6,1080,0,XY09_crop3,Track_8,1,0,0,0,2.2214407920837402,95,3.342289686203003,95,1.1208488941192627,0.011798409411781712
7944,20241028__XY09_crop3__Track_8,20241028,1.6,1080,0,XY09_crop3,Track_8,1,0,1,100,1.9325889348983765,295,3.468832492828369,195,1.5362435579299927,0.00787817209194868
7945,20241028__XY09_crop3__Track_8,20241028,1.6,1080,0,XY09_crop3,Track_8,1,0,2,300,2.055480480194092,455,3.5956223011016846,155,1.5401418209075928,0.009936398844565115
7946,20241028__XY09_crop3__Track_8,20241028,1.6,1080,0,XY09_crop3,Track_8,1,0,3,460,2.055480480194092,595,3.5696778297424316,135,1.5141973495483398,0.011216276663321036
7947,20241028__XY09_crop3__Track_8,20241028,1.6,1080,0,XY09_crop3,Track_8,1,0,4,600,2.144014835357666,890,4.596193790435791,290,2.452178955078125,0.008455789500269397
7948,20241028__XY09_crop3__Track_8,20241028,1.6,1080,0,XY09_crop3,Track_8,1,0,5,895,2.303605794906616,1080,3.0348806381225586,185,0.7312748432159424,0.003952836990356446
7949,20241028__XY09_crop3__Track_8,20241028,1.6,1080,100,XY09_crop3,Track_8,2,1,0,100,1.6443843841552734,290,3.500356912612915,190,1.8559725284576416,0.009768276465566534
7950,20241028__XY09_crop3__Track_8,20241028,1.6,1080,100,XY09_crop3,Track_8,2,1,1,295,1.5707958936691284,440,2.6322994232177734,145,1.061503529548645,0.007320713996887207
7951,20241028__XY09_crop3__Track_8,20241028,1.6,1080,100,XY09_crop3,Track_8,2,1,2,445,1.400142788887024,710,3.1254117488861084,265,1.7252689599990845,0.006510448905656922
7952,20241028__XY09_crop3__Track_8,20241028,1.6,1080,100,XY09_crop3,Track_8,2,1,3,715,1.6899999380111694,1080,3.0432217121124268,365,1.3532217741012573,0.0037074569153459106
7953,20241028__XY09_crop3__Track_8,20241028,1.6,1080,295,XY09_crop3,Track_8,3,2,0,295,2.055480480194092,470,3.752026081085205,175,1.6965456008911133,0.009694546290806362
7954,20241028__XY09_crop3__Track_8,20241028,1.6,1080,295,XY09_crop3,Track_8,3,2,1,475,2.055480480194092,620,3.500356912612915,145,1.4448764324188232,0.009964665051164298
7955,20241028__XY09_crop3__Track_8,20241028,1.6,1080,295,XY09_crop3,Track_8,3,2,2,625,1.8613166809082031,925,4.794162750244141,300,2.9328460693359375,0.009776153564453126
7956,20241028__XY09_crop3__Track_8,20241028,1.6,1080,295,XY09_crop3,Track_8,3,2,3,930,2.680018663406372,1080,3.0432217121124268,150,0.3632030487060547,0.0024213536580403646
7957,20241028__XY09_crop3__Track_8,20241028,1.6,1080,300,XY09_crop3,Track_8,4,1,0,300,1.581518292427063,450,2.964456081390381,150,1.3829377889633179,0.009219585259755452
7958,20241028__XY09_crop3__Track_8,20241028,1.6,1080,300,XY09_crop3,Track_8,4,1,1,455,1.4822280406951904,760,3.5956223011016846,305,2.113394260406494,0.006929161509529489
7959,20241028__XY09_crop3__Track_8,20241028,1.6,1080,300,XY09_crop3,Track_8,4,1,2,765,1.9801009893417358,910,3.4123451709747314,145,1.4322441816329956,0.009877546080227556
7960,20241028__XY09_crop3__Track_8,20241028,1.6,1080,300,XY09_crop3,Track_8,4,1,3,915,1.9325889348983765,1080,2.680018663406372,165,0.7474297285079956,0.004529877142472701
7961,20241028__XY09_crop3__Track_8,20241028,1.6,1080,445,XY09_crop3,Track_8,5,2,0,445,1.5216108560562134,920,3.3749961853027344,475,1.853385329246521,0.0039018638510453073
7962,20241028__XY09_crop3__Track_8,20241028,1.6,1080,445,XY09_crop3,Track_8,5,2,1,925,1.6443843841552734,1080,2.2703521251678467,155,0.6259677410125732,0.004038501554919827
7963,20241028__XY09_crop3__Track_8,20241028,1.6,1080,455,XY09_crop3,Track_8,6,4,0,455,1.4822280406951904,835,3.5956223011016846,380,2.113394260406494,0.005561563843174985
7964,20241028__XY09_crop3__Track_8,20241028,1.6,1080,455,XY09_crop3,Track_8,6,4,1,840,1.6899999380111694,1080,2.2100000381469727,240,0.5200001001358032,0.0021666670838991803
7965,20241028__XY09_crop3__Track_8,20241028,1.6,1080,460,XY09_crop3,Track_8,7,1,0,460,1.6080111265182495,565,3.0012829303741455,105,1.393271803855896,0.013269255274818058
7966,20241028__XY09_crop3__Track_8,20241028,1.6,1080,460,XY09_crop3,Track_8,7,1,1,570,1.5707958936691284,1080,4.036285400390625,510,2.4654895067214966,0.004834293150434307
7967,20241028__XY09_crop3__Track_8,20241028,1.6,1080,475,XY09_crop3,Track_8,8,3,0,475,1.838477611541748,1080,2.0348217487335205,605,0.19634413719177246,0.0003245357639533429
7968,20241028__XY09_crop3__Track_8,20241028,1.6,1080,570,XY09_crop3,Track_8,9,7,0,570,1.4822280406951904,945,3.626044511795044,375,2.1438164710998535,0.005716843922932943
7969,20241028__XY09_crop3__Track_8,20241028,1.6,1080,570,XY09_crop3,Track_8,9,7,1,950,1.6899999380111694,1080,2.0348217487335205,130,0.3448218107223511,0.002652475467095008
7970,20241028__XY09_crop3__Track_8,20241028,1.6,1080,600,XY09_crop3,Track_8,10,1,0,600,1.6080111265182495,840,3.5956223011016846,240,1.987611174583435,0.00828171322743098
7971,20241028__XY09_crop3__Track_8,20241028,1.6,1080,600,XY09_crop3,Track_8,10,1,1,845,1.8613166809082031,1080,2.754650592803955,235,0.893333911895752,0.003801420901684051
7972,20241028__XY09_crop3__Track_8,20241028,1.6,1080,625,XY09_crop3,Track_8,11,3,0,625,1.8106904029846191,1080,4.540704250335693,455,2.730013847351074,0.006000030433738625
7973,20241028__XY09_crop3__Track_8,20241028,1.6,1080,715,XY09_crop3,Track_8,12,2,0,715,1.581518292427063,1080,3.288768768310547,365,1.7072504758834839,0.00467739856406434
7974,20241028__XY09_crop3__Track_8,20241028,1.6,1080,765,XY09_crop3,Track_8,13,4,0,765,1.8106904029846191,880,2.800285577774048,115,0.9895951747894287,0.008605175432951554
7975,20241028__XY09_crop3__Track_8,20241028,1.6,1080,765,XY09_crop3,Track_8,13,4,1,885,1.5707958936691284,1080,2.3255107402801514,195,0.754714846611023,0.0038703325467231947
7976,20241028__XY09_crop3__Track_8,20241028,1.6,1080,840,XY09_crop3,Track_8,14,6,0,840,2.0181427001953125,1080,3.1657066345214844,240,1.1475639343261719,0.0047815163930257166
7977,20241028__XY09_crop3__Track_8,20241028,1.6,1080,845,XY09_crop3,Track_8,15,10,0,845,1.8613166809082031,1080,2.680018663406372,235,0.818701982498169,0.0034838382233964636
7978,20241028__XY09_crop3__Track_8,20241028,1.6,1080,885,XY09_crop3,Track_8,16,13,0,885,1.4822280406951904,1080,2.1518828868865967,195,0.6696548461914062,0.003434127416366186
7979,20241028__XY09_crop3__Track_8,20241028,1.6,1080,895,XY09_crop3,Track_8,17,1,0,895,2.5540947914123535,1080,3.79011869430542,185,1.2360239028930664,0.006681210285908467
7980,20241028__XY09_crop3__Track_8,20241028,1.6,1080,915,XY09_crop3,Track_8,18,4,0,915,1.6443843841552734,1080,2.4424781799316406,165,0.7980937957763672,0.004836932095614347
7981,20241028__XY09_crop3__Track_8,20241028,1.6,1080,925,XY09_crop3,Track_8,19,5,0,925,1.9325889348983765,1080,2.4836463928222656,155,0.5510574579238892,0.003555209405960575
7982,20241028__XY09_crop3__Track_8,20241028,1.6,1080,930,XY09_crop3,Track_8,20,3,0,930,2.2703521251678467,1080,2.680018663406372,150,0.4096665382385254,0.0027311102549235026
7983,20241028__XY09_crop3__Track_8,20241028,1.6,1080,950,XY09_crop3,Track_8,21,9,0,950,2.179196834564209,1080,2.800285577774048,130,0.6210887432098389,0.004777605716998761
7984,20241028__XY09_crop4__Track_1,20241028,1.6,1080,0,XY09_crop4,Track_1,1,0,0,0,1.9886175394058228,185,4.192373752593994,185,2.2037562131881714,0.011912195746963089
7985,20241028__XY09_crop4__Track_1,20241028,1.6,1080,0,XY09_crop4,Track_1,1,0,1,190,2.179196834564209,280,3.3143625259399414,90,1.1351656913757324,0.012612952126397027
7986,20241028__XY09_crop4__Track_1,20241028,1.6,1080,0,XY09_crop4,Track_1,1,0,2,285,1.8613166809082031,470,3.1869890689849854,185,1.3256723880767822,0.007165796692306931
7987,20241028__XY09_crop4__Track_1,20241028,1.6,1080,0,XY09_crop4,Track_1,1,0,3,475,1.7344162464141846,855,4.467538356781006,380,2.7331221103668213,0.007192426606228477
7988,20241028__XY09_crop4__Track_1,20241028,1.6,1080,0,XY09_crop4,Track_1,1,0,4,860,2.5107169151306152,1080,3.3143625259399414,220,0.8036456108093262,0.0036529345945878464
7989,20241028__XY09_crop4__Track_1,20241028,1.6,1080,190,XY09_crop4,Track_1,2,1,0,190,2.144014835357666,295,3.500356912612915,105,1.356342077255249,0.012917543592907133
7990,20241028__XY09_crop4__Track_1,20241028,1.6,1080,190,XY09_crop4,Track_1,2,1,1,300,1.8106904029846191,520,3.6608331203460693,220,1.8501427173614502,0.008409739624370229
7991,20241028__XY09_crop4__Track_1,20241028,1.6,1080,190,XY09_crop4,Track_1,2,1,2,525,1.9886175394058228,790,4.1620306968688965,265,2.1734131574630737,0.008201559084766316
7992,20241028__XY09_crop4__Track_1,20241028,1.6,1080,190,XY09_crop4,Track_1,2,1,3,795,2.2703521251678467,1080,3.910818099975586,285,1.6404659748077393,0.005756020964237682
7993,20241028__XY09_crop4__Track_1,20241028,1.6,1080,285,XY09_crop4,Track_1,3,1,0,285,1.6080111265182495,605,3.7789547443389893,320,2.1709436178207397,0.006784198805689812
7994,20241028__XY09_crop4__Track_1,20241028,1.6,1080,285,XY09_crop4,Track_1,3,1,1,610,2.055480480194092,890,4.68180513381958,280,2.6263246536254883,0.009379730905805315
7995,20241028__XY09_crop4__Track_1,20241028,1.6,1080,285,XY09_crop4,Track_1,3,1,2,895,1.838477611541748,1080,2.2252414226531982,185,0.3867638111114502,0.002090615195197028
7996,20241028__XY09_crop4__Track_1,20241028,1.6,1080,300,XY09_crop4,Track_1,4,2,0,300,1.8928284645080566,550,4.004759311676025,250,2.1119308471679688,0.008447723388671875
7997,20241028__XY09_crop4__Track_1,20241028,1.6,1080,300,XY09_crop4,Track_1,4,2,1,555,1.7441328763961792,835,3.342289686203003,280,1.5981568098068237,0.0057077028921672275
7998,20241028__XY09_crop4__Track_1,20241028,1.6,1080,300,XY09_crop4,Track_1,4,2,2,840,1.8613166809082031,1080,2.680018663406372,240,0.818701982498169,0.003411258260409037
7999,20241028__XY09_crop4__Track_1,20241028,1.6,1080,475,XY09_crop4,Track_1,5,1,0,475,1.6443843841552734,710,3.1254117488861084,235,1.481027364730835,0.006302244105237596
8000,20241028__XY09_crop4__Track_1,20241028,1.6,1080,475,XY09_crop4,Track_1,5,1,1,715,1.838477611541748,1080,2.6129674911499023,365,0.7744898796081543,0.002121890081118231
8001,20241028__XY09_crop4__Track_1,20241028,1.6,1080,525,XY09_crop4,Track_1,6,2,0,525,1.8928284645080566,850,4.767651081085205,325,2.8748226165771484,0.00884560805100661
8002,20241028__XY09_crop4__Track_1,20241028,1.6,1080,525,XY09_crop4,Track_1,6,2,1,855,2.473418712615967,1080,3.3899850845336914,225,0.9165663719177246,0.004073628319634331
8003,20241028__XY09_crop4__Track_1,20241028,1.6,1080,555,XY09_crop4,Track_1,7,4,0,555,2.466576337814331,815,4.64010763168335,260,2.1735312938690186,0.008359735745650071
8004,20241028__XY09_crop4__Track_1,20241028,1.6,1080,555,XY09_crop4,Track_1,7,4,1,820,2.116246461868286,1080,3.252599000930786,260,1.1363525390625,0.004370586688701923
8005,20241028__XY09_crop4__Track_1,20241028,1.6,1080,610,XY09_crop4,Track_1,8,3,0,610,2.055480480194092,860,4.1620306968688965,250,2.1065502166748047,0.00842620086669922
8006,20241028__XY09_crop4__Track_1,20241028,1.6,1080,610,XY09_crop4,Track_1,8,3,1,865,2.096186876296997,1080,2.733093500137329,215,0.636906623840332,0.002962356389955033
8007,20241028__XY09_crop4__Track_1,20241028,1.6,1080,715,XY09_crop4,Track_1,9,5,0,715,1.5707958936691284,1080,2.757716417312622,365,1.1869205236434937,0.003251837051078065
8008,20241028__XY09_crop4__Track_1,20241028,1.6,1080,795,XY09_crop4,Track_1,10,2,0,795,1.9672569036483765,1080,3.649273633956909,285,1.6820167303085327,0.005901813088801869
8009,20241028__XY09_crop4__Track_1,20241028,1.6,1080,820,XY09_crop4,Track_1,11,7,0,820,2.6514899730682373,1080,4.0383782386779785,260,1.3868882656097412,0.005334185636960543
8010,20241028__XY09_crop4__Track_1,20241028,1.6,1080,840,XY09_crop4,Track_1,12,4,0,840,1.7344162464141846,1080,2.1518828868865967,240,0.4174666404724121,0.001739444335301717
8011,20241028__XY09_crop4__Track_1,20241028,1.6,1080,855,XY09_crop4,Track_1,13,6,0,855,2.5107169151306152,1080,3.752026081085205,225,1.2413091659545898,0.005516929626464844
8012,20241028__XY09_crop4__Track_1,20241028,1.6,1080,865,XY09_crop4,Track_1,14,8,0,865,2.37227725982666,1080,2.4836463928222656,215,0.11136913299560547,0.0005179959674214208
8013,20241028__XY09_crop4__Track_1,20241028,1.6,1080,860,XY09_crop4,Track_1,15,1,0,860,2.116246461868286,1080,2.757716417312622,220,0.6414699554443359,0.0029157725247469816
8014,20241028__XY09_crop4__Track_1,20241028,1.6,1080,895,XY09_crop4,Track_1,16,3,0,895,2.7423527240753174,1080,3.260383367538452,185,0.5180306434631348,0.002800165640341269
8015,20241028__XY09_crop5__Track_9,20241028,1.6,1080,0,XY09_crop5,Track_9,1,0,0,0,2.8864684104919434,5,3.163036584854126,5,0.2765681743621826,0.055313634872436526
8016,20241028__XY09_crop5__Track_9,20241028,1.6,1080,0,XY09_crop5,Track_9,1,0,1,10,1.6899999380111694,320,4.082082748413086,310,2.3920828104019165,0.007716396162586827
8017,20241028__XY09_crop5__Track_9,20241028,1.6,1080,0,XY09_crop5,Track_9,1,0,2,325,2.179196834564209,680,5.1296491622924805,355,2.9504523277282715,0.008311133317544427
8018,20241028__XY09_crop5__Track_9,20241028,1.6,1080,0,XY09_crop5,Track_9,1,0,3,685,2.757716417312622,780,3.626044511795044,95,0.8683280944824219,0.009140295731393914
8019,20241028__XY09_crop5__Track_9,20241028,1.6,1080,0,XY09_crop5,Track_9,1,0,4,785,2.055480480194092,1080,2.964456081390381,295,0.9089756011962891,0.0030812732243942
8020,20241028__XY09_crop5__Track_9,20241028,1.6,1080,10,XY09_crop5,Track_9,2,1,0,10,1.8613166809082031,190,3.441932439804077,180,1.580615758895874,0.008781198660532634
8021,20241028__XY09_crop5__Track_9,20241028,1.6,1080,10,XY09_crop5,Track_9,2,1,1,195,1.8928284645080566,350,3.5363821983337402,155,1.6435537338256836,0.010603572476294733
8022,20241028__XY09_crop5__Track_9,20241028,1.6,1080,10,XY09_crop5,Track_9,2,1,2,355,2.055480480194092,630,4.4142608642578125,275,2.3587803840637207,0.008577383214777166
8023,20241028__XY09_crop5__Track_9,20241028,1.6,1080,10,XY09_crop5,Track_9,2,1,3,635,2.5540947914123535,785,4.4142608642578125,150,1.860166072845459,0.01240110715230306
8024,20241028__XY09_crop5__Track_9,20241028,1.6,1080,10,XY09_crop5,Track_9,2,1,4,790,2.3900208473205566,1080,4.288029670715332,290,1.8980088233947754,0.006544858011706122
8025,20241028__XY09_crop5__Track_9,20241028,1.6,1080,195,XY09_crop5,Track_9,3,2,0,195,1.8106904029846191,315,3.015327215194702,120,1.204636812210083,0.010038640101750691
8026,20241028__XY09_crop5__Track_9,20241028,1.6,1080,195,XY09_crop5,Track_9,3,2,1,320,1.5707958936691284,585,3.5363821983337402,265,1.9655863046646118,0.007417306810055139
8027,20241028__XY09_crop5__Track_9,20241028,1.6,1080,195,XY09_crop5,Track_9,3,2,2,590,1.8613166809082031,880,4.4142608642578125,290,2.5529441833496094,0.008803255804653826
8028,20241028__XY09_crop5__Track_9,20241028,1.6,1080,195,XY09_crop5,Track_9,3,2,3,885,2.466576337814331,1080,3.8234145641326904,195,1.3568382263183594,0.006958144750350561
8029,20241028__XY09_crop5__Track_9,20241028,1.6,1080,320,XY09_crop5,Track_9,4,3,0,320,1.6443843841552734,670,4.941709995269775,350,3.297325611114502,0.009420930317470006
8030,20241028__XY09_crop5__Track_9,20241028,1.6,1080,320,XY09_crop5,Track_9,4,3,1,675,2.144014835357666,815,3.626044511795044,140,1.482029676437378,0.010585926260266986
8031,20241028__XY09_crop5__Track_9,20241028,1.6,1080,320,XY09_crop5,Track_9,4,3,2,820,1.8106904029846191,1080,3.0012829303741455,260,1.1905925273895264,0.004579202028421255
8032,20241028__XY09_crop5__Track_9,20241028,1.6,1080,325,XY09_crop5,Track_9,5,1,0,325,2.055480480194092,575,3.752026081085205,250,1.6965456008911133,0.0067861824035644535
8033,20241028__XY09_crop5__Track_9,20241028,1.6,1080,325,XY09_crop5,Track_9,5,1,1,580,1.7344162464141846,885,3.626044511795044,305,1.8916282653808594,0.006202059886494621
8034,20241028__XY09_crop5__Track_9,20241028,1.6,1080,325,XY09_crop5,Track_9,5,1,2,890,1.9886175394058228,1080,2.4424781799316406,190,0.45386064052581787,0.0023887402132937783
8035,20241028__XY09_crop5__Track_9,20241028,1.6,1080,355,XY09_crop5,Track_9,6,2,0,355,1.6899999380111694,595,3.752026081085205,240,2.0620261430740356,0.008591775596141816
8036,20241028__XY09_crop5__Track_9,20241028,1.6,1080,355,XY09_crop5,Track_9,6,2,1,600,1.8613166809082031,755,3.1657066345214844,155,1.3043899536132812,0.008415419055569556
8037,20241028__XY09_crop5__Track_9,20241028,1.6,1080,355,XY09_crop5,Track_9,6,2,2,760,1.6443843841552734,1080,3.454185724258423,320,1.8098013401031494,0.005655629187822342
8038,20241028__XY09_crop5__Track_9,20241028,1.6,1080,580,XY09_crop5,Track_9,7,5,0,580,2.0181427001953125,960,4.385453224182129,380,2.3673105239868164,0.0062297645368074115
8039,20241028__XY09_crop5__Track_9,20241028,1.6,1080,580,XY09_crop5,Track_9,7,5,1,965,1.9194269180297852,1080,2.3900208473205566,115,0.4705939292907715,0.004092121124267578
8040,20241028__XY09_crop5__Track_9,20241028,1.6,1080,590,XY09_crop5,Track_9,8,3,0,590,1.9194269180297852,850,4.1620306968688965,260,2.2426037788391113,0.008625399149381197
8041,20241028__XY09_crop5__Track_9,20241028,1.6,1080,590,XY09_crop5,Track_9,8,3,1,855,2.2703521251678467,1080,3.252599000930786,225,0.9822468757629395,0.004365541670057508
8042,20241028__XY09_crop5__Track_9,20241028,1.6,1080,600,XY09_crop5,Track_9,9,6,0,600,2.116246461868286,750,3.5363821983337402,150,1.420135736465454,0.009467571576436361
8043,20241028__XY09_crop5__Track_9,20241028,1.6,1080,600,XY09_crop5,Track_9,9,6,1,755,1.9325889348983765,1080,3.5363821983337402,325,1.6037932634353638,0.004934748502878042
8044,20241028__XY09_crop5__Track_9,20241028,1.6,1080,635,XY09_crop5,Track_9,10,2,0,635,2.1002142429351807,720,3.090064525604248,85,0.9898502826690674,0.011645297443165498
8045,20241028__XY09_crop5__Track_9,20241028,1.6,1080,635,XY09_crop5,Track_9,10,2,1,725,1.6443843841552734,1080,3.1227071285247803,355,1.4783227443695068,0.004164289420759174
8046,20241028__XY09_crop5__Track_9,20241028,1.6,1080,675,XY09_crop5,Track_9,11,4,0,675,3.0012829303741455,855,5.0482869148254395,180,2.047003984451294,0.011372244358062744
8047,20241028__XY09_crop5__Track_9,20241028,1.6,1080,675,XY09_crop5,Track_9,11,4,1,860,2.2703521251678467,1080,3.6608331203460693,220,1.3904809951782227,0.006320368159901012
8048,20241028__XY09_crop5__Track_9,20241028,1.6,1080,685,XY09_crop5,Track_9,12,1,0,685,2.466576337814331,980,5.279024124145508,295,2.8124477863311768,0.00953372130959721
8049,20241028__XY09_crop5__Track_9,20241028,1.6,1080,685,XY09_crop5,Track_9,12,1,1,985,2.354400157928467,1080,2.6129674911499023,95,0.25856733322143555,0.0027217614023309004
8050,20241028__XY09_crop5__Track_9,20241028,1.6,1080,725,XY09_crop5,Track_9,13,10,0,725,1.6080111265182495,1080,2.871793746948242,355,1.2637826204299927,0.0035599510434647682
8051,20241028__XY09_crop5__Track_9,20241028,1.6,1080,755,XY09_crop5,Track_9,14,9,0,755,1.9194269180297852,1080,3.454185724258423,325,1.5347588062286377,0.004722334788395809
8052,20241028__XY09_crop5__Track_9,20241028,1.6,1080,760,XY09_crop5,Track_9,15,6,0,760,1.7344162464141846,1080,3.0432217121124268,320,1.3088054656982422,0.004090017080307007
8053,20241028__XY09_crop5__Track_9,20241028,1.6,1080,785,XY09_crop5,Track_9,16,1,0,785,1.7344162464141846,1080,2.6129674911499023,295,0.8785512447357178,0.0029781398126634503
8054,20241028__XY09_crop5__Track_9,20241028,1.6,1080,790,XY09_crop5,Track_9,17,2,0,790,2.116246461868286,940,3.2107629776000977,150,1.0945165157318115,0.0072967767715454105
8055,20241028__XY09_crop5__Track_9,20241028,1.6,1080,790,XY09_crop5,Track_9,17,2,1,945,1.6080111265182495,1080,1.9543285369873047,135,0.3463174104690552,0.002565314151622631
8056,20241028__XY09_crop5__Track_9,20241028,1.6,1080,820,XY09_crop5,Track_9,18,4,0,820,2.0348217487335205,1050,3.5099997520446777,230,1.4751780033111572,0.006413817405700684
8057,20241028__XY09_crop5__Track_9,20241028,1.6,1080,820,XY09_crop5,Track_9,18,4,1,1055,1.6443843841552734,1080,1.838477611541748,25,0.1940932273864746,0.007763729095458984
8058,20241028__XY09_crop5__Track_9,20241028,1.6,1080,855,XY09_crop5,Track_9,19,8,0,855,2.2252414226531982,1080,3.3824989795684814,225,1.1572575569152832,0.005143366919623481
8059,20241028__XY09_crop5__Track_9,20241028,1.6,975,860,XY09_crop5,Track_9,20,11,0,860,3.1254117488861084,975,3.878272771835327,115,0.7528610229492188,0.006546617590862772
8060,20241028__XY09_crop5__Track_9,20241028,1.6,1080,885,XY09_crop5,Track_9,21,3,0,885,2.1002142429351807,1080,2.970151424407959,195,0.8699371814727783,0.004461216315245017
8061,20241028__XY09_crop5__Track_9,20241028,1.6,1080,890,XY09_crop5,Track_9,22,5,0,890,1.7681910991668701,1080,2.2100000381469727,190,0.44180893898010254,0.002325310205158434
8062,20241028__XY09_crop5__Track_9,20241028,1.6,1080,945,XY09_crop5,Track_9,23,17,0,945,1.8613166809082031,1080,2.0840585231781006,135,0.22274184226989746,0.001649939572369611
8063,20241028__XY09_crop5__Track_9,20241028,1.6,1080,965,XY09_crop5,Track_9,24,7,0,965,2.714479684829712,1080,3.1657066345214844,115,0.45122694969177246,0.0039237126060154125
8064,20241028__XY09_crop5__Track_9,20241028,1.6,1080,985,XY09_crop5,Track_9,25,12,0,985,3.0432217121124268,1080,3.5363821983337402,95,0.4931604862213135,0.005191163012855931
8065,20241028__XY09_crop5__Track_9,20241028,1.6,1080,1055,XY09_crop5,Track_9,26,18,0,1055,1.9672569036483765,1080,1.9543285369873047,25,-0.012928366661071777,-0.0005171346664428711
8066,20241028__XY09_crop6__Track_13,20241028,1.6,1080,0,XY09_crop6,Track_13,1,0,0,0,2.466576337814331,65,3.3143625259399414,65,0.8477861881256104,0.013042864432701697
8067,20241028__XY09_crop6__Track_13,20241028,1.6,1080,0,XY09_crop6,Track_13,1,0,1,70,1.6080111265182495,330,3.1869890689849854,260,1.5789779424667358,0.006072992086410522
8068,20241028__XY09_crop6__Track_13,20241028,1.6,1080,0,XY09_crop6,Track_13,1,0,2,335,1.8928284645080566,735,5.901771068572998,400,4.008942604064941,0.010022356510162353
8069,20241028__XY09_crop6__Track_13,20241028,1.6,1080,0,XY09_crop6,Track_13,1,0,3,740,3.4197659492492676,785,4.210474967956543,45,0.7907090187072754,0.01757131152682834
8070,20241028__XY09_crop6__Track_13,20241028,1.6,1080,0,XY09_crop6,Track_13,1,0,4,790,2.2703521251678467,1080,3.216022253036499,290,0.9456701278686523,0.003260931475409146
8071,20241028__XY09_crop6__Track_13,20241028,1.6,1080,70,XY09_crop6,Track_13,2,1,0,70,1.7441328763961792,370,3.342289686203003,300,1.5981568098068237,0.0053271893660227455
8072,20241028__XY09_crop6__Track_13,20241028,1.6,1080,70,XY09_crop6,Track_13,2,1,1,375,1.6899999380111694,570,3.1254117488861084,195,1.435411810874939,0.007361086209615072
8073,20241028__XY09_crop6__Track_13,20241028,1.6,1080,70,XY09_crop6,Track_13,2,1,2,575,1.8106904029846191,1080,4.667343616485596,505,2.8566532135009766,0.005656739036635597
8074,20241028__XY09_crop6__Track_13,20241028,1.6,1080,335,XY09_crop6,Track_13,3,1,0,335,1.5707958936691284,505,2.754650592803955,170,1.1838546991348267,0.006963851171381334
8075,20241028__XY09_crop6__Track_13,20241028,1.6,1080,335,XY09_crop6,Track_13,3,1,1,510,1.4822280406951904,1020,4.512703895568848,510,3.0304758548736572,0.005942109519360112
8076,20241028__XY09_crop6__Track_13,20241028,1.6,1080,335,XY09_crop6,Track_13,3,1,2,1025,2.5005998611450195,1080,2.590231418609619,55,0.08963155746459961,0.0016296646811745383
8077,20241028__XY09_crop6__Track_13,20241028,1.6,1080,375,XY09_crop6,Track_13,4,2,0,375,1.7344162464141846,585,3.0012829303741455,210,1.266866683959961,0.006032698495047433
8078,20241028__XY09_crop6__Track_13,20241028,1.6,1080,375,XY09_crop6,Track_13,4,2,1,590,1.357239842414856,1080,3.1657066345214844,490,1.8084667921066284,0.00369074855531965
8079,20241028__XY09_crop6__Track_13,20241028,1.6,1080,510,XY09_crop6,Track_13,5,3,0,510,1.400142788887024,805,3.5363821983337402,295,2.1362394094467163,0.007241489523548191
8080,20241028__XY09_crop6__Track_13,20241028,1.6,1080,510,XY09_crop6,Track_13,5,3,1,810,1.8613166809082031,1080,2.680018663406372,270,0.818701982498169,0.0030322295648080332
8081,20241028__XY09_crop6__Track_13,20241028,1.6,1080,575,XY09_crop6,Track_13,6,2,0,575,1.5707958936691284,845,2.921386480331421,270,1.3505905866622925,0.005002187358008491
8082,20241028__XY09_crop6__Track_13,20241028,1.6,1080,575,XY09_crop6,Track_13,6,2,1,850,1.5160473585128784,1080,1.6949925422668457,230,0.17894518375396729,0.0007780225380607273
8083,20241028__XY09_crop6__Track_13,20241028,1.6,1080,590,XY09_crop6,Track_13,7,4,0,590,1.6443843841552734,1080,3.5767722129821777,490,1.9323878288269043,0.003943648630258988
8084,20241028__XY09_crop6__Track_13,20241028,1.6,1080,740,XY09_crop6,Track_13,8,1,0,740,2.806313991546631,1080,4.427640438079834,340,1.6213264465332031,0.004768607195685891
8085,20241028__XY09_crop6__Track_13,20241028,1.6,1080,790,XY09_crop6,Track_13,9,1,0,790,1.9886175394058228,1080,3.130814552307129,290,1.1421970129013062,0.003938610389314849
