,unique_ID,experiment,position,track,cell_id,min_slope_ruby,time_of_min_slope_ruby,lifetime,mean_ruby_lifetime,max_ruby,max_ruby_time
3991,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,7,-0.03209972381591797,655,132,9.201222,9.396322250366211,430.0
3992,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,8,-0.08789348602294922,170,99,8.9322195,9.07699966430664,820.0
3993,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,9,-0.03142356872558594,15,122,9.182727,9.344609260559082,475.0
3994,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,10,-0.051265716552734375,25,118,9.109207,9.208739280700684,1060.0
3995,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,11,-0.028936386108398438,195,103,9.101715,9.327085494995117,1025.0
3996,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,12,-0.03154754638671875,40,94,9.2244425,9.32874584197998,615.0
3997,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,13,-0.04039573669433594,300,66,9.119879,9.237760543823242,645.0
3998,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,14,-0.047232627868652344,200,78,9.14643,9.297985076904297,1030.0
3999,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,15,-0.04725837707519531,25,74,8.988987,9.177300453186035,1025.0
4000,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,16,-0.04977703094482422,195,52,9.208068,9.326788902282715,935.0
4001,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,17,-0.031510353088378906,325,67,9.216521,9.45344352722168,1065.0
4002,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,18,-0.060871124267578125,30,25,8.769745,8.954028129577637,885.0
4003,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,19,-0.026772499084472656,5,61,9.183658,9.334178924560547,1020.0
4004,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,20,-0.06860733032226562,285,59,8.881072,9.038602828979492,1060.0
4005,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,21,-0.02668476104736328,25,55,9.075793,9.159923553466797,1080.0
4006,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,22,-0.04078102111816406,115,25,8.9710245,9.021880149841309,935.0
4007,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,23,-0.06315898895263672,45,19,8.9951105,9.067277908325195,870.0
4008,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,24,-0.02637958526611328,20,48,8.868821,8.98777961730957,1075.0
4009,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,25,-0.015699386596679688,200,44,9.269825,9.393328666687012,1080.0
4010,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,26,-0.027335166931152344,60,38,9.090764,9.228638648986816,1050.0
4011,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,27,-0.02099895477294922,5,38,9.269846,9.368796348571777,1050.0
4012,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,28,-0.028456687927246094,85,27,9.13834,9.287487030029297,1060.0
4013,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,29,-0.045807838439941406,20,29,9.177824,9.263439178466797,1060.0
4014,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,30,-0.0416412353515625,10,8,9.057695,9.11789608001709,1045.0
4015,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,31,-0.026317596435546875,35,8,9.419226,9.44485855102539,1045.0
4016,20241028__XY08_crop2__Track_89,20241028,XY08_crop2,Track_89,32,,,1,9.028219,9.028219223022461,1080.0
4017,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,1,-0.15068626403808594,1030,217,8.917519,9.30161190032959,210.0
4018,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,2,-0.06538105010986328,535,214,8.864055,9.185808181762695,270.0
4019,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,3,-0.04877758026123047,640,183,9.071177,9.192516326904297,980.0
4020,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,4,-0.042964935302734375,290,165,9.008175,9.389155387878418,265.0
4021,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,5,-0.055023193359375,755,162,9.031558,9.269268989562988,340.0
4022,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,6,-0.04211139678955078,565,136,8.945233,9.164610862731934,975.0
4023,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,7,-0.03032970428466797,315,146,9.003915,9.266626358032227,355.0
4024,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,8,-0.09060287475585938,485,126,9.021053,9.189933776855469,460.0
4025,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,9,-0.03582954406738281,20,125,8.908605,9.0974702835083,1015.0
4026,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,10,-0.036731719970703125,230,84,8.866946,9.216819763183594,935.0
4027,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,11,-0.062290191650390625,490,109,8.894854,9.016512870788574,815.0
4028,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,12,-0.02753448486328125,40,97,8.822875,9.077190399169922,1020.0
4029,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,13,-0.04582691192626953,345,98,8.86432,8.943941116333008,745.0
4030,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,14,-0.04071331024169922,340,96,8.984298,9.036304473876953,1015.0
4031,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,15,-0.04085826873779297,420,94,8.996057,9.256046295166016,1020.0
4032,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,16,-0.03070545196533203,45,72,8.954502,9.18039608001709,1025.0
4033,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,17,-0.0333709716796875,235,75,8.811118,8.916372299194336,1020.0
4034,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,18,-0.04404735565185547,30,41,9.088996,9.238603591918945,925.0
4035,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,19,-0.013326644897460938,50,36,8.744661,8.903543472290039,930.0
4036,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,20,-0.025907516479492188,270,64,8.760217,8.899230003356934,1020.0
4037,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,21,-0.10222434997558594,190,65,8.927271,9.04684066772461,935.0
4038,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,22,-0.04130363464355469,180,64,8.97647,9.186559677124023,1020.0
4039,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,23,-0.022390365600585938,5,47,9.10512,9.310517311096191,1005.0
4040,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,24,-0.06383705139160156,160,43,9.073609,9.18485164642334,1015.0
4041,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,25,-0.05884265899658203,155,42,9.063673,9.207670211791992,1020.0
4042,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,26,-0.030167579650878906,35,27,8.787863,8.819764137268066,1005.0
4043,20241028__XY08_crop3__Track_5,20241028,XY08_crop3,Track_5,27,-0.05610942840576172,30,7,8.820108,8.87365436553955,1065.0
4044,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,1,-0.09529304504394531,345,217,8.634148,8.866863250732422,665.0
4045,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,2,-0.0634307861328125,305,202,8.906512,9.056489944458008,405.0
4046,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,3,-0.035630226135253906,340,150,9.054419,9.15345287322998,1075.0
4047,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,4,-0.04560089111328125,5,138,8.8225155,8.972336769104004,1080.0
4048,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,5,-0.03415966033935547,205,123,9.037338,9.123401641845703,785.0
4049,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,6,-0.027677536010742188,175,116,9.0397835,9.174644470214844,1020.0
4050,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,7,-0.02624988555908203,210,114,8.943148,9.047821044921875,1075.0
4051,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,8,-0.03317832946777344,365,105,8.849589,8.993924140930176,1010.0
4052,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,9,-0.02740955352783203,190,92,8.9559355,9.06770133972168,1075.0
4053,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,10,-0.04537677764892578,25,87,9.03224,9.134969711303711,665.0
4054,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,11,-0.02350616455078125,135,82,8.937987,9.04117202758789,1015.0
4055,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,12,-0.038298606872558594,235,78,8.752244,9.14494800567627,1080.0
4056,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,13,-0.023340225219726562,225,78,8.902343,9.033125877380371,1080.0
4057,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,14,-0.026267051696777344,30,62,9.074319,9.19448184967041,1075.0
4058,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,15,-0.033733367919921875,210,58,9.087846,9.161430358886719,895.0
4059,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,16,-0.03177928924560547,35,48,8.885228,8.94771957397461,1015.0
4060,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,17,-0.03426074981689453,165,39,9.022092,9.121654510498047,1045.0
4061,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,18,-0.02354717254638672,5,31,9.078848,9.125073432922363,1045.0
4062,20241028__XY09_crop1__Track_11,20241028,XY09_crop1,Track_11,19,-0.0032911300659179688,70,21,8.62802,8.733755111694336,1080.0
4063,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,1,-0.1511363983154297,905,217,8.831561,9.07616138458252,295.0
4064,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,2,-0.03693199157714844,405,197,9.0595455,9.324234008789062,420.0
4065,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,3,-0.058203697204589844,635,158,9.141465,9.378084182739258,540.0
4066,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,4,-0.04501628875732422,465,157,9.106776,9.356314659118652,500.0
4067,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,5,-0.03881359100341797,610,128,9.176892,9.34271240234375,490.0
4068,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,6,-0.04142284393310547,15,126,9.104793,9.342070579528809,455.0
4069,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,7,-0.033799171447753906,110,125,9.075048,9.226311683654785,1080.0
4070,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,8,-0.06707191467285156,555,122,9.014018,9.181049346923828,690.0
4071,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,9,-0.03589916229248047,55,103,9.013148,9.146334648132324,1050.0
4072,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,10,-0.03864288330078125,15,97,9.127921,9.296120643615723,1050.0
4073,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,11,-0.03588294982910156,145,92,9.158716,9.257414817810059,625.0
4074,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,12,-0.02215099334716797,20,74,8.963592,9.099595069885254,1080.0
4075,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,13,-0.050620079040527344,140,64,9.01918,9.166388511657715,1040.0
4076,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,14,-0.04782867431640625,50,49,8.817692,8.892657279968262,995.0
4077,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,15,-0.038573265075683594,25,48,9.156062,9.25327205657959,1020.0
4078,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,16,-0.021417617797851562,20,40,9.016936,9.100488662719727,1075.0
4079,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,17,-0.02765655517578125,130,38,9.282533,9.337149620056152,1075.0
4080,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,18,-0.024900436401367188,5,34,9.052503,9.148003578186035,1050.0
4081,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,19,-0.04772663116455078,130,32,9.026354,9.082620620727539,925.0
4082,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,20,-0.034760475158691406,105,31,9.188932,9.271435737609863,990.0
4083,20241028__XY09_crop3__Track_8,20241028,XY09_crop3,Track_8,21,-0.027749061584472656,30,27,8.837383,8.946504592895508,1080.0
4084,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,1,-0.10170936584472656,480,217,9.192709,9.442588806152344,855.0
4085,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,2,-0.043114662170410156,385,179,9.316531,9.52595329284668,1080.0
4086,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,3,-0.050777435302734375,615,160,9.447024,9.595035552978516,435.0
4087,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,4,-0.04911041259765625,545,157,9.280015,9.43321704864502,335.0
4088,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,5,-0.03862476348876953,100,122,9.345264,9.504278182983398,1020.0
4089,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,6,-0.04977893829345703,50,112,9.33915,9.608780860900879,1080.0
4090,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,7,-0.03760528564453125,290,106,9.146,9.540626525878906,1080.0
4091,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,8,-0.026256561279296875,235,95,9.424656,9.666709899902344,1050.0
4092,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,9,-0.023657798767089844,195,74,9.3986845,9.51760482788086,1065.0
4093,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,10,-0.023454666137695312,85,58,9.45072,9.620748519897461,1080.0
4094,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,11,-0.12164497375488281,90,53,8.990453,9.199313163757324,1080.0
4095,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,12,-0.03264904022216797,35,49,9.319541,9.479349136352539,1080.0
4096,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,13,-0.03156852722167969,25,46,9.408229,9.544571876525879,1080.0
4097,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,14,-0.031828880310058594,210,44,9.431683,9.579026222229004,1080.0
4098,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,15,-0.024126052856445312,90,45,9.593272,9.647282600402832,1050.0
4099,20241028__XY09_crop4__Track_1,20241028,XY09_crop4,Track_1,16,-0.022897720336914062,25,38,9.568836,9.624037742614746,1040.0
4100,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,1,-0.09888458251953125,795,217,9.026816,9.399527549743652,275.0
4101,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,2,-0.07218742370605469,355,215,9.087311,9.392662048339844,175.0
4102,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,3,-0.05436992645263672,405,178,9.193647,9.409027099609375,205.0
4103,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,4,-0.04259300231933594,660,153,9.117147,9.264039039611816,1080.0
4104,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,5,-0.04070091247558594,580,152,9.325829,9.43320369720459,330.0
4105,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,6,-0.03493690490722656,355,146,9.187493,9.348710060119629,355.0
4106,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,7,-0.038738250732421875,15,101,9.187423,9.3353271484375,1080.0
4107,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,8,-0.06739997863769531,390,99,9.285219,9.496045112609863,975.0
4108,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,9,-0.029216766357421875,25,97,9.19826,9.339905738830566,975.0
4109,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,10,-0.04213142395019531,350,90,9.210689,9.333148002624512,970.0
4110,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,11,-0.046324729919433594,310,82,9.091804,9.2112398147583,975.0
4111,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,12,-0.021249771118164062,340,80,9.248151,9.382078170776367,1080.0
4112,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,13,-0.0323486328125,255,72,9.182818,9.28424072265625,1075.0
4113,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,14,-0.02776336669921875,225,66,9.162001,9.3164701461792,1080.0
4114,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,15,-0.02241230010986328,20,65,9.20338,9.301703453063965,1075.0
4115,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,16,-0.017675399780273438,135,60,9.359091,9.473525047302246,1070.0
4116,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,17,-0.04069995880126953,195,59,9.324451,9.459982872009277,1075.0
4117,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,18,-0.05163764953613281,160,53,9.196846,9.32470989227295,1080.0
4118,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,19,-0.04399394989013672,135,46,9.3640785,9.540914535522461,1055.0
4119,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,20,-0.09761714935302734,90,26,8.887564,9.0643892288208,935.0
4120,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,21,-0.053254127502441406,100,40,9.387163,9.509110450744629,1080.0
4121,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,22,-0.031823158264160156,5,39,9.420055,9.48420238494873,1075.0
4122,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,23,-0.03191947937011719,45,28,9.334498,9.388179779052734,1080.0
4123,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,24,-0.02472400665283203,20,24,9.078418,9.106608390808105,1055.0
4124,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,25,-0.011647224426269531,50,20,9.291906,9.312294960021973,1080.0
4125,20241028__XY09_crop5__Track_9,20241028,XY09_crop5,Track_9,26,-0.008055686950683594,5,6,9.198009,9.218076705932617,1080.0
4126,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,1,-0.07168006896972656,345,217,8.8269005,9.193160057067871,290.0
4127,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,2,-0.03603649139404297,315,203,9.118962,9.351666450500488,355.0
4128,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,3,-0.036934852600097656,350,150,9.098752,9.306740760803223,335.0
4129,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,4,-0.03473186492919922,170,142,9.071735,9.381601333618164,375.0
4130,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,5,-0.04285621643066406,330,115,9.041401,9.14814567565918,515.0
4131,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,6,-0.04224109649658203,305,102,9.015137,9.210440635681152,575.0
4132,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,7,-0.049086570739746094,5,99,8.920983,9.078864097595215,590.0
4133,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,8,-0.03285980224609375,320,69,8.929363,9.004013061523438,1050.0
4134,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,9,-0.02074718475341797,5,59,8.871746,8.960339546203613,1075.0
4135,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,10,-0.02979564666748047,15,55,8.933557,8.983732223510742,1020.0
4136,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,11,-0.02594757080078125,5,47,8.923447,8.957768440246582,920.0
4137,20241028__XY09_crop6__Track_13,20241028,XY09_crop6,Track_13,12,-0.028978347778320312,5,12,9.001024,9.054855346679688,1025.0
4138,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,1,-0.18793582916259766,1060,217,8.885691,9.268420219421387,195.0
4139,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,2,-0.09109210968017578,580,216,9.065245,9.463301658630371,265.0
4140,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,3,-0.04144573211669922,285,175,9.164648,9.404590606689453,220.0
4141,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,4,-0.05617809295654297,605,152,9.089573,9.297740936279297,970.0
4142,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,5,-0.04336357116699219,40,126,9.065483,9.298076629638672,1075.0
4143,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,6,-0.03232097625732422,5,102,8.979683,9.20706844329834,1075.0
4144,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,7,-0.02903270721435547,495,102,9.007612,9.192956924438477,980.0
4145,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,8,-0.039633750915527344,350,89,8.844346,9.030216217041016,980.0
4146,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,9,-0.035663604736328125,30,81,9.154786,9.414803504943848,1010.0
4147,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,10,-0.031128883361816406,20,69,9.018878,9.186388969421387,1080.0
4148,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,11,-0.026230812072753906,225,64,8.647525,8.727616310119629,1075.0
4149,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,12,-0.020524024963378906,15,64,9.031406,9.241613388061523,1060.0
4150,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,13,-0.02360820770263672,285,63,9.103982,9.200526237487793,1010.0
4151,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,14,-0.039765357971191406,195,58,9.060526,9.181083679199219,980.0
4152,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,15,-0.22265052795410156,195,51,8.931905,9.21469783782959,1005.0
4153,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,16,-0.025809288024902344,30,45,9.057427,9.181597709655762,1075.0
4154,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,17,-0.020212173461914062,55,24,9.361726,9.401511192321777,1055.0
4155,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,18,-0.025139808654785156,95,20,9.142469,9.178471565246582,1020.0
4156,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,19,-0.03462028503417969,70,19,9.19044,9.251290321350098,1015.0
4157,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,20,-0.004787445068359375,15,7,9.3999195,9.41197395324707,1080.0
4158,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,21,-0.008381843566894531,10,3,8.952563,8.957703590393066,1075.0
4159,20241028__XY10_crop1__Track_0,20241028,XY10_crop1,Track_0,22,,,1,9.116139,9.11613941192627,1080.0
4160,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,1,-0.12010574340820312,350,217,8.825498,9.16948413848877,250.0
4161,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,2,-0.030684471130371094,330,166,9.057612,9.271623611450195,255.0
4162,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,3,-0.05260181427001953,685,150,9.087565,9.348738670349121,1005.0
4163,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,4,-0.0594024658203125,705,148,9.048612,9.234935760498047,345.0
4164,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,5,-0.04834747314453125,190,124,9.129944,9.374045372009277,1000.0
4165,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,6,-0.03874778747558594,180,108,9.143015,9.394244194030762,1005.0
4166,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,7,-0.042877197265625,455,106,9.214304,9.486152648925781,1005.0
4167,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,8,-0.031158447265625,25,105,9.098719,9.184269905090332,1005.0
4168,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,9,-0.08598613739013672,415,89,9.0138235,9.324145317077637,1015.0
4169,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,10,-0.08347320556640625,345,76,9.0031,9.200054168701172,895.0
4170,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,11,-0.034773826599121094,295,66,9.166661,9.358501434326172,1015.0
4171,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,12,-0.03343486785888672,240,61,9.186986,9.30819320678711,1005.0
4172,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,13,-0.04259014129638672,255,57,9.141586,9.25161075592041,1045.0
4173,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,14,-0.02426624298095703,235,54,9.163061,9.321195602416992,1000.0
4174,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,15,-0.025261878967285156,15,47,9.168672,9.278341293334961,1080.0
4175,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,16,-0.06939506530761719,210,47,9.2563095,9.423137664794922,1015.0
4176,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,17,-0.057758331298828125,145,43,9.279627,9.408672332763672,1005.0
4177,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,18,-0.042296409606933594,175,41,9.272454,9.381460189819336,1045.0
4178,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,19,-0.02552318572998047,115,36,8.976213,9.05617904663086,1005.0
4179,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,20,-0.013096809387207031,30,7,8.954056,8.97017765045166,1075.0
4180,20241028__XY10_crop2__Track_8,20241028,XY10_crop2,Track_8,21,-0.028014183044433594,5,5,8.557951,8.576027870178223,1060.0
4181,20241028__XY11_crop1__Track_5,20241028,XY11_crop1,Track_5,1,-0.09615707397460938,740,217,8.809397,9.264638900756836,240.0
4182,20241028__XY11_crop1__Track_5,20241028,XY11_crop1,Track_5,2,-0.0396270751953125,40,160,9.19326,9.5328950881958,290.0
4183,20241028__XY11_crop1__Track_5,20241028,XY11_crop1,Track_5,3,-0.03778553009033203,325,122,9.045466,9.273503303527832,475.0
4184,20241028__XY11_crop1__Track_5,20241028,XY11_crop1,Track_5,4,-0.03779888153076172,530,113,8.99128,9.195734024047852,535.0
4185,20241028__XY11_crop1__Track_5,20241028,XY11_crop1,Track_5,5,-0.03423309326171875,25,88,8.774949,8.950143814086914,1080.0
4186,20241028__XY11_crop1__Track_5,20241028,XY11_crop1,Track_5,6,-0.04679107666015625,35,71,8.951999,9.272093772888184,1080.0
4187,20241028__XY11_crop1__Track_5,20241028,XY11_crop1,Track_5,7,-0.027872085571289062,30,70,9.040561,9.148500442504883,1060.0
